timestamp_unix,elapsed_s,recall_at_k,qps,p50_ms,p95_ms,p99_ms,error_count,fault_active,fault_type,replication_factor
1778032662.5638397,123.963,0.993333,50.0,11.069,12.863,13.046,0,0,kill,3
1778032662.865349,124.264,1.0,50.0,12.7,13.157,13.2,0,0,kill,3
1778032663.166906,124.566,1.0,50.0,12.813,13.286,13.357,0,0,kill,3
1778032663.468435,124.867,1.0,50.0,11.82,12.487,12.528,0,0,kill,3
1778032663.7699559,125.169,1.0,50.0,12.626,12.94,12.947,0,0,kill,3
1778032664.0715044,125.47,1.0,50.0,12.669,13.075,13.117,0,0,kill,3
1778032664.3730133,125.772,1.0,50.0,12.996,13.321,13.602,0,0,kill,3
1778032664.6745431,126.073,1.0,50.0,12.705,13.233,13.282,0,0,kill,3
1778032664.9760764,126.375,1.0,50.0,12.473,12.793,12.803,0,0,kill,3
1778032665.2776015,126.676,0.986667,50.0,12.568,12.782,12.808,0,0,kill,3
1778032665.5791183,126.978,1.0,50.0,11.104,12.281,12.426,0,0,kill,3
1778032665.880634,127.279,1.0,50.0,11.037,11.825,12.218,0,0,kill,3
1778032666.1822054,127.581,1.0,50.0,12.523,13.411,13.442,0,0,kill,3
1778032666.4837663,127.882,1.0,50.0,12.874,13.386,13.408,0,0,kill,3
1778032666.7852519,128.184,0.993333,50.0,12.922,13.162,13.177,0,0,kill,3
1778032667.0874672,128.486,1.0,50.0,12.393,14.677,16.361,0,0,kill,3
1778032667.38908,128.788,1.0,50.0,12.47,12.846,12.898,0,0,kill,3
1778032667.6905775,129.089,1.0,50.0,11.359,12.606,12.615,0,0,kill,3
1778032667.992108,129.391,1.0,50.0,10.641,12.983,13.018,0,0,kill,3
1778032668.293636,129.692,0.993333,50.0,11.532,12.975,13.116,0,0,kill,3
1778032668.5951412,129.994,1.0,50.0,12.875,13.134,13.339,0,0,kill,3
1778032668.8966892,130.295,1.0,50.0,12.397,12.634,12.701,0,0,kill,3
1778032669.1982002,130.597,0.993333,50.0,12.526,12.853,12.919,0,0,kill,3
1778032669.4997475,130.898,1.0,50.0,12.502,12.863,13.06,0,0,kill,3
1778032669.8012424,131.2,1.0,50.0,12.457,12.869,13.199,0,0,kill,3
1778032670.1027272,131.501,1.0,50.0,11.554,12.561,12.663,0,0,kill,3
1778032670.4042392,131.803,1.0,50.0,11.607,12.561,12.571,0,0,kill,3
1778032670.705458,132.104,1.0,50.0,12.579,13.116,13.215,0,0,kill,3
1778032671.0069602,132.406,0.993333,50.0,12.586,12.951,13.089,0,0,kill,3
1778032671.3084588,132.707,1.0,50.0,11.594,12.935,12.996,0,0,kill,3
1778032671.6099586,133.009,1.0,50.0,10.708,12.613,12.727,0,0,kill,3
1778032671.9115171,133.31,1.0,50.0,10.761,11.171,11.312,0,0,kill,3
1778032672.2131212,133.612,0.993333,50.0,11.104,13.223,13.401,0,0,kill,3
1778032672.514646,133.913,1.0,50.0,12.76,13.149,13.462,0,0,kill,3
1778032672.8169553,134.216,1.0,50.0,12.532,14.083,15.321,0,0,kill,3
1778032673.1185706,134.517,0.993333,50.0,12.611,13.312,13.444,0,0,kill,3
1778032673.4201086,134.819,1.0,50.0,12.675,12.991,12.999,0,0,kill,3
1778032673.7216218,135.12,1.0,50.0,11.2,12.784,12.979,0,0,kill,3
1778032674.0231476,135.422,1.0,50.0,11.052,12.69,12.941,0,0,kill,3
1778032674.324686,135.723,1.0,50.0,12.325,12.733,12.914,0,0,kill,3
1778032674.6261995,136.025,1.0,50.0,12.411,13.076,13.13,0,0,kill,3
1778032674.9277732,136.326,1.0,50.0,12.615,13.097,13.116,0,0,kill,3
1778032675.2292452,136.628,1.0,50.0,12.426,12.781,12.818,0,0,kill,3
1778032675.5307822,136.929,1.0,50.0,12.663,13.324,13.335,0,0,kill,3
1778032675.8322997,137.231,0.993333,50.0,12.623,12.955,13.001,0,0,kill,3
1778032676.1338153,137.532,1.0,50.0,12.639,12.879,12.968,0,0,kill,3
1778032676.4353464,137.834,1.0,50.0,12.47,13.123,13.156,0,0,kill,3
1778032676.7368457,138.136,0.993333,50.0,11.003,12.7,12.835,0,0,kill,3
1778032677.0384605,138.437,1.0,50.0,12.663,12.973,12.991,0,0,kill,3
1778032677.3399916,138.739,1.0,50.0,12.496,13.038,13.328,0,0,kill,3
1778032677.641835,139.041,1.0,50.0,12.476,13.159,13.254,0,0,kill,3
1778032677.9445393,139.343,1.0,46.67,12.506,13.017,13.096,0,0,kill,3
1778032678.2462494,139.645,1.0,53.33,12.906,15.455,19.035,0,0,kill,3
1778032678.547813,139.946,1.0,50.0,12.477,12.935,13.124,0,0,kill,3
1778032678.84932,140.248,1.0,50.0,10.741,12.66,12.688,0,0,kill,3
1778032679.1508389,140.55,1.0,50.0,12.689,13.255,13.472,0,0,kill,3
1778032679.4523354,140.851,1.0,50.0,12.588,13.069,13.38,0,0,kill,3
1778032679.7539005,141.153,0.993333,50.0,12.435,12.833,12.977,0,0,kill,3
1778032680.055441,141.454,0.993333,50.0,12.398,12.919,12.95,0,0,kill,3
1778032680.3569353,141.756,1.0,50.0,12.505,12.896,12.926,0,0,kill,3
1778032680.6583767,142.057,1.0,50.0,12.444,13.075,13.106,0,0,kill,3
1778032680.959895,142.359,1.0,50.0,12.498,13.116,13.283,0,0,kill,3
1778032681.2613988,142.66,1.0,50.0,12.443,13.217,13.375,0,0,kill,3
1778032681.5629134,142.962,1.0,50.0,12.411,13.025,13.072,0,0,kill,3
1778032681.8643243,143.263,1.0,50.0,12.39,12.723,12.92,0,0,kill,3
1778032682.1658142,143.564,1.0,50.0,12.394,13.011,13.154,0,0,kill,3
1778032682.4674027,143.866,1.0,50.0,12.871,13.815,14.869,0,0,kill,3
1778032682.7688906,144.168,1.0,50.0,11.038,12.872,12.939,0,0,kill,3
1778032683.070391,144.469,1.0,50.0,10.822,11.41,11.458,0,0,kill,3
1778032683.3719335,144.771,1.0,50.0,11.095,12.947,13.088,0,0,kill,3
1778032683.673448,145.072,1.0,50.0,12.21,12.689,12.961,0,0,kill,3
1778032683.9756746,145.374,1.0,50.0,12.459,14.822,16.479,0,0,kill,3
1778032684.2772834,145.676,1.0,50.0,12.498,12.921,12.951,0,0,kill,3
1778032684.5787761,145.977,0.993333,50.0,12.542,12.771,12.835,0,0,kill,3
1778032684.8803012,146.279,1.0,50.0,10.924,11.215,11.504,0,0,kill,3
1778032685.1818316,146.581,1.0,50.0,12.648,13.686,14.17,0,0,kill,3
1778032685.4834242,146.882,1.0,50.0,12.928,13.515,13.548,0,0,kill,3
1778032685.7849085,147.184,1.0,50.0,12.78,13.057,13.146,0,0,kill,3
1778032686.0864122,147.485,1.0,50.0,12.654,13.274,13.364,0,0,kill,3
1778032686.3880563,147.787,0.993333,50.0,12.823,13.382,13.477,0,0,kill,3
1778032686.6895776,148.088,1.0,50.0,12.966,13.316,13.604,0,0,kill,3
1778032686.9910707,148.39,1.0,50.0,10.842,12.878,12.979,0,0,kill,3
1778032687.2923486,148.691,0.993333,50.0,10.99,12.826,13.052,0,0,kill,3
1778032687.5938852,148.993,1.0,50.0,12.266,12.951,13.089,0,0,kill,3
1778032687.8954825,149.294,1.0,50.0,10.989,13.061,13.307,0,0,kill,3
1778032688.196997,149.596,0.993333,50.0,12.645,13.132,13.133,0,0,kill,3
1778032688.4985676,149.897,1.0,50.0,12.765,13.404,13.726,0,0,kill,3
1778032688.8002183,150.199,1.0,50.0,12.56,13.234,13.299,0,0,kill,3
1778032689.102447,150.501,1.0,50.0,12.867,15.564,15.685,0,0,kill,3
1778032689.404081,150.803,1.0,50.0,12.776,12.972,13.021,0,0,kill,3
1778032689.705598,151.104,1.0,50.0,12.607,13.427,13.437,0,0,kill,3
1778032690.007085,151.406,1.0,50.0,12.391,12.853,12.924,0,0,kill,3
1778032690.3083136,151.707,1.0,50.0,12.418,13.113,13.408,0,0,kill,3
1778032690.6098137,152.008,1.0,50.0,12.379,12.755,12.915,0,0,kill,3
1778032690.91133,152.31,1.0,50.0,12.356,12.703,12.744,0,0,kill,3
1778032691.2128792,152.612,1.0,46.67,12.41,12.786,12.818,0,0,kill,3
1778032691.5143917,152.913,0.99375,53.33,12.433,13.256,14.506,0,0,kill,3
1778032691.8159118,153.215,1.0,50.0,12.441,12.846,12.867,0,0,kill,3
1778032692.1174579,153.516,0.991667,40.0,12.402,12.738,12.794,0,0,kill,3
